ID,Tournament,Date,Home Team,Home Goals,Away Goals,Away Team,Win Conditions,Home Stadium
13377,FIFA World Cup qualification,2008-10-15,Belarus,1,3,England,,1
13378,FIFA World Cup qualification,2008-10-15,Belgium,1,2,Spain,,1
13379,FIFA World Cup qualification,2008-10-15,Brazil,0,0,Colombia,,1
13380,FIFA World Cup qualification,2008-10-15,Canada,2,2,Mexico,,1
13381,FIFA World Cup qualification,2008-10-15,Chile,1,0,Argentina,,1
13382,FIFA World Cup qualification,2008-10-15,Costa Rica,2,0,Haiti,,1
13383,FIFA World Cup qualification,2008-10-15,Croatia,4,0,Andorra,,1
13384,FIFA World Cup qualification,2008-10-15,Germany,1,0,Wales,,1
13385,FIFA World Cup qualification,2008-10-15,Greece,1,2,Switzerland,,1
13386,FIFA World Cup qualification,2008-10-15,Iran,2,1,North Korea,,1
13387,FIFA World Cup qualification,2008-10-15,Japan,1,1,Uzbekistan,,1
13388,FIFA World Cup qualification,2008-10-15,South Korea,4,1,United Arab Emirates,,1
13389,FIFA World Cup qualification,2008-10-15,Norway,0,1,Netherlands,,1
13390,FIFA World Cup qualification,2008-10-15,Portugal,0,0,Albania,,1
13391,FIFA World Cup qualification,2008-10-15,Slovakia,2,1,Poland,,1
13392,Friendly,2008-10-15,South Africa,2,1,Ghana,,1
13393,FIFA World Cup qualification,2008-10-15,Trinidad and Tobago,2,1,United States,,1
13394,FIFA World Cup qualification,2008-10-15,Venezuela,3,1,Ecuador,,1
13395,Friendly,2008-08-11,Saudi Arabia,1,0,Thailand,,1
13396,Friendly,2008-09-11,Qatar,0,1,Iran,,1
13397,Friendly,2008-12-11,Mexico,2,1,Ecuador,,0
13398,Friendly,2008-12-11,Saudi Arabia,4,0,Bahrain,,1
13399,Friendly,2008-11-13,Japan,3,1,Syria,,1
13400,FIFA World Cup qualification,2008-11-19,Bahrain,0,1,Australia,,1
13401,Friendly,2008-11-19,Brazil,6,2,Portugal,,1
13402,Friendly,2008-11-19,Denmark,0,1,Wales,,1
13403,FIFA World Cup qualification,2008-11-19,El Salvador,1,3,Costa Rica,,1
13404,Friendly,2008-11-19,France,0,0,Uruguay,,1
13405,Friendly,2008-11-19,Germany,1,2,England,,1
13406,Friendly,2008-11-19,Ghana,0,0,Tunisia,,1
13407,FIFA World Cup qualification,2008-11-19,Honduras,1,0,Mexico,,1
13408,Friendly,2008-11-19,Republic of Ireland,2,3,Poland,,1
13409,FIFA World Cup qualification,2008-11-19,Jamaica,3,0,Canada,,1
13410,Friendly,2008-11-19,Luxembourg,1,1,Belgium,,1
13411,Friendly,2008-11-19,Morocco,3,0,Zambia,,1
13412,Friendly,2008-11-19,Netherlands,3,1,Sweden,,1
13413,FIFA World Cup qualification,2008-11-19,Qatar,0,3,Japan,,1
13414,FIFA World Cup qualification,2008-11-19,Saudi Arabia,0,2,South Korea,,1
13415,Friendly,2008-11-19,Scotland,0,1,Argentina,,1
13416,Friendly,2008-11-19,Serbia,6,1,Bulgaria,,1
13417,Friendly,2008-11-19,South Africa,3,2,Cameroon,,1
13418,Friendly,2008-11-19,Spain,3,0,Chile,,1
13419,Friendly,2008-11-19,Switzerland,1,0,Finland,,1
13420,FIFA World Cup qualification,2008-11-19,United Arab Emirates,1,1,Iran,,1
13421,FIFA World Cup qualification,2008-11-19,United States,2,0,Guatemala,,1
13422,Friendly,2008-12-14,Serbia,0,1,Poland,,0
13423,Friendly,2008-12-17,Iran,0,1,Ecuador,,0
13424,Friendly,2008-12-19,Iran,2,0,China PR,,0
13425,Friendly,2008-12-19,Oman,2,0,Ecuador,,1
13426,Friendly,2008-12-23,Bahrain,1,0,Saudi Arabia,,1
13427,Friendly,2008-12-27,Saudi Arabia,1,1,Syria,,1
13428,Friendly,2008-12-27,Galicia,3,2,Iran,,1
13429,Gulf Cup,2009-05-01,Saudi Arabia,0,0,Qatar,,0
13430,Gulf Cup,2009-08-01,Qatar,0,0,United Arab Emirates,,0
13431,Gulf Cup,2009-08-01,Saudi Arabia,6,0,Yemen,,0
13432,Friendly,2009-09-01,Iran,3,1,China PR,,1
13433,Gulf Cup,2009-11-01,Qatar,2,1,Yemen,,0
13434,Gulf Cup,2009-11-01,United Arab Emirates,0,3,Saudi Arabia,,0
13435,AFC Asian Cup qualification,2009-01-14,Iran,6,0,Singapore,,1
13436,Gulf Cup,2009-01-14,Kuwait,0,1,Saudi Arabia,,0
13437,Gulf Cup,2009-01-14,Oman,1,0,Qatar,,1
13438,Gulf Cup,2009-01-17,Oman,0,0,Saudi Arabia,,1
13439,AFC Asian Cup qualification,2009-01-20,Japan,2,1,Yemen,,1
13440,UNCAF Cup,2009-01-23,Costa Rica,3,0,Panama,,0
13441,Friendly,2009-01-24,United States,3,2,Sweden,,1
13442,UNCAF Cup,2009-01-25,Guatemala,1,3,Costa Rica,,0
13443,AFC Asian Cup qualification,2009-01-28,Bahrain,1,0,Japan,,1
13444,AFC Asian Cup qualification,2009-01-28,Indonesia,0,0,Australia,,1
13445,Friendly,2009-01-28,Mexico,0,1,Sweden,,0
13446,AFC Asian Cup qualification,2009-01-28,Thailand,0,0,Iran,,1
13447,UNCAF Cup,2009-01-30,Costa Rica,3,0,El Salvador,,0
13448,UNCAF Cup,2009-01-02,Costa Rica,0,0,Panama,,0
13449,Friendly,2009-01-02,Syria,1,1,South Korea,,0
13450,Friendly,2009-04-02,Bahrain,2,2,South Korea,,0
13451,Friendly,2009-04-02,Japan,5,1,Finland,,1
13452,Friendly,2009-05-02,Saudi Arabia,2,1,Thailand,,0
13453,Friendly,2009-07-02,Lithuania,1,1,Poland,,0
13454,Friendly,2009-10-02,Brazil,2,0,Italy,,0
13455,Cyprus International Tournament,2009-10-02,Cyprus,0,2,Serbia,,1
13456,Friendly,2009-11-02,Belgium,2,0,Slovenia,,1
13457,Friendly,2009-11-02,Cameroon,3,1,Guinea,,0
13458,FIFA World Cup qualification,2009-11-02,Costa Rica,2,0,Honduras,,1
13459,Friendly,2009-11-02,Egypt,2,2,Ghana,,1
13460,Friendly,2009-11-02,France,0,2,Argentina,,1
13461,Friendly,2009-11-02,Germany,0,1,Norway,,1
13462,Friendly,2009-11-02,Greece,1,1,Denmark,,1
13463,FIFA World Cup qualification,2009-11-02,Iran,1,1,South Korea,,1
13464,FIFA World Cup qualification,2009-11-02,Japan,0,0,Australia,,1
13465,FIFA World Cup qualification,2009-11-02,North Korea,1,0,Saudi Arabia,,1
13466,Friendly,2009-11-02,Libya,2,3,Uruguay,,1
13467,Friendly,2009-11-02,Morocco,0,0,Czech Republic,,1
13468,Friendly,2009-11-02,Portugal,1,0,Finland,,1
13469,Friendly,2009-11-02,Romania,1,2,Croatia,,1
13470,Cyprus International Tournament,2009-11-02,Serbia,0,1,Ukraine,,0
13471,Friendly,2009-11-02,Spain,2,0,England,,1
13472,Friendly,2009-11-02,Switzerland,1,1,Bulgaria,,1
13473,Friendly,2009-11-02,Tunisia,1,1,Netherlands,,1
13474,FIFA World Cup qualification,2009-11-02,United States,2,0,Mexico,,1
13475,Friendly,2009-11-02,Wales,0,1,Poland,,0
13476,AFC Asian Cup qualification,2009-05-03,Australia,0,1,Kuwait,,1
13477,Friendly,2009-11-03,Mexico,5,1,Bolivia,,0
13478,Friendly,2009-03-14,Iran,1,0,Kenya,,1
13479,Friendly,2009-03-17,Qatar,1,0,Kuwait,,1
13480,Friendly,2009-03-21,Syria,1,2,Qatar,,1
13481,Friendly,2009-03-22,Saudi Arabia,0,0,Iraq,,1
13482,Friendly,2009-03-23,Kuwait,0,1,Iran,,1
13483,FIFA World Cup qualification,2009-03-28,Argentina,4,0,Venezuela,,1
13484,FIFA World Cup qualification,2009-03-28,Belgium,2,4,Bosnia and Herzegovina,,1
13485,FIFA World Cup qualification,2009-03-28,El Salvador,2,2,United States,,1
13486,Friendly,2009-03-28,England,4,0,Slovakia,,1
13487,FIFA World Cup qualification,2009-03-28,Germany,4,0,Liechtenstein,,1
13488,FIFA World Cup qualification,2009-03-28,Iran,1,2,Saudi Arabia,,1
13489,FIFA World Cup qualification,2009-03-28,Japan,1,0,Bahrain,,1
13490,FIFA World Cup qualification,2009-03-28,Kenya,1,2,Tunisia,,1
13491,Friendly,2009-03-28,South Korea,2,1,Iraq,,1
13492,FIFA World Cup qualification,2009-03-28,Lithuania,0,1,France,,1
13493,FIFA World Cup qualification,2009-03-28,Malta,0,3,Denmark,,1
13494,FIFA World Cup qualification,2009-03-28,Mexico,2,0,Costa Rica,,1
13495,FIFA World Cup qualification,2009-03-28,Moldova,0,2,Switzerland,,1
13496,FIFA World Cup qualification,2009-03-28,Morocco,1,2,Gabon,,1
13497,FIFA World Cup qualification,2009-03-28,Netherlands,3,0,Scotland,,1
13498,FIFA World Cup qualification,2009-03-28,Northern Ireland,3,2,Poland,,1
13499,Friendly,2009-03-28,Oman,2,0,Senegal,,1
13500,FIFA World Cup qualification,2009-03-28,Portugal,0,0,Sweden,,1
13501,FIFA World Cup qualification,2009-03-28,Romania,2,3,Serbia,,1
13502,FIFA World Cup qualification,2009-03-28,Spain,1,0,Turkey,,1
13503,FIFA World Cup qualification,2009-03-28,Togo,1,0,Cameroon,,0
13504,FIFA World Cup qualification,2009-03-28,Uruguay,2,0,Paraguay,,1
13505,FIFA World Cup qualification,2009-03-28,Uzbekistan,4,0,Qatar,,1
13506,FIFA World Cup qualification,2009-03-28,Wales,0,2,Finland,,1
13507,FIFA World Cup qualification,2009-03-29,Ecuador,1,1,Brazil,,1
13508,Friendly,2009-03-31,Angola,0,2,Morocco,,0
13509,Friendly,2009-03-31,Portugal,2,0,South Africa,,0
13510,FIFA World Cup qualification,2009-01-04,Andorra,0,2,Croatia,,1
13511,FIFA World Cup qualification,2009-01-04,Australia,2,0,Uzbekistan,,1
13512,FIFA World Cup qualification,2009-01-04,Bahrain,1,0,Qatar,,1
13513,FIFA World Cup qualification,2009-01-04,Bosnia and Herzegovina,2,1,Belgium,,1
13514,FIFA World Cup qualification,2009-01-04,Costa Rica,1,0,El Salvador,,1
13515,FIFA World Cup qualification,2009-01-04,Denmark,3,0,Albania,,1
13516,FIFA World Cup qualification,2009-01-04,England,2,1,Ukraine,,1
13517,FIFA World Cup qualification,2009-01-04,France,1,0,Lithuania,,1
13518,FIFA World Cup qualification,2009-01-04,Honduras,3,1,Mexico,,1
13519,Friendly,2009-01-04,Iran,1,1,Senegal,,1
13520,FIFA World Cup qualification,2009-01-04,South Korea,1,0,North Korea,,1
13521,FIFA World Cup qualification,2009-01-04,Netherlands,4,0,North Macedonia,,1
13522,FIFA World Cup qualification,2009-01-04,Poland,10,0,San Marino,,1
13523,FIFA World Cup qualification,2009-01-04,Saudi Arabia,3,2,United Arab Emirates,,1
13524,Friendly,2009-01-04,Serbia,2,0,Sweden,,1
13525,FIFA World Cup qualification,2009-01-04,Switzerland,2,0,Moldova,,1
13526,FIFA World Cup qualification,2009-01-04,Turkey,1,2,Spain,,1
13527,FIFA World Cup qualification,2009-01-04,United States,3,0,Trinidad and Tobago,,1
13528,FIFA World Cup qualification,2009-01-04,Wales,0,2,Germany,,1
13529,FIFA World Cup qualification,2009-01-04,Bolivia,6,1,Argentina,,1
13530,FIFA World Cup qualification,2009-01-04,Ecuador,1,1,Paraguay,,1
13531,FIFA World Cup qualification,2009-01-04,Chile,0,0,Uruguay,,1
13532,FIFA World Cup qualification,2009-01-04,Brazil,3,0,Peru,,1
13533,Friendly,2009-05-13,Venezuela,1,1,Costa Rica,,1
13534,Friendly,2009-05-20,Argentina,3,1,Panama,,1
13535,Friendly,2009-05-26,Qatar,2,1,Saudi Arabia,,1
13536,Friendly,2009-05-27,El Salvador,3,1,Ecuador,,0
13537,Kirin Cup,2009-05-27,Japan,4,0,Chile,,1
13538,Friendly,2009-05-28,Tunisia,4,0,Sudan,,1
13539,Kirin Cup,2009-05-29,Belgium,1,1,Chile,,0
13540,Friendly,2009-05-29,China PR,1,1,Germany,,1
13541,Friendly,2009-05-29,Wales,1,0,Estonia,,1
13542,Friendly,2009-05-30,Cyprus,0,1,Canada,,1
13543,Friendly,2009-05-31,Ghana,2,1,Uganda,,1
13544,Kirin Cup,2009-05-31,Japan,4,0,Belgium,,1
13545,Friendly,2009-05-31,Qatar,1,0,Iraq,,1
13546,Friendly,2009-01-06,China PR,1,0,Iran,,1
13547,Friendly,2009-02-06,France,0,1,Nigeria,,1
13548,Friendly,2009-02-06,United Arab Emirates,2,7,Germany,,1
13549,FIFA World Cup qualification,2009-03-06,Costa Rica,3,1,United States,,1
13550,Friendly,2009-04-06,China PR,1,4,Saudi Arabia,,1
13551,Friendly,2009-05-06,France,1,0,Turkey,,1
13552,FIFA World Cup qualification,2009-06-06,Albania,1,2,Portugal,,1
13553,FIFA World Cup qualification,2009-06-06,Argentina,1,0,Colombia,,1
13554,FIFA World Cup qualification,2009-06-06,Azerbaijan,0,1,Wales,,1
13555,FIFA World Cup qualification,2009-06-06,Croatia,2,2,Ukraine,,1
13556,FIFA World Cup qualification,2009-06-06,El Salvador,2,1,Mexico,,1
13557,FIFA World Cup qualification,2009-06-06,Iceland,1,2,Netherlands,,1
13558,FIFA World Cup qualification,2009-06-06,Kazakhstan,0,4,England,,1
13559,FIFA World Cup qualification,2009-06-06,North Korea,0,0,Iran,,1
13560,FIFA World Cup qualification,2009-06-06,Qatar,0,0,Australia,,1
13561,FIFA World Cup qualification,2009-06-06,Serbia,1,0,Austria,,1
13562,Friendly,2009-06-06,South Africa,1,0,Poland,,1
13563,FIFA World Cup qualification,2009-06-06,Sweden,0,1,Denmark,,1
13564,FIFA World Cup qualification,2009-06-06,Trinidad and Tobago,2,3,Costa Rica,,1
13565,FIFA World Cup qualification,2009-06-06,Tunisia,2,0,Mozambique,,1
13566,FIFA World Cup qualification,2009-06-06,United Arab Emirates,0,2,South Korea,,1
13567,FIFA World Cup qualification,2009-06-06,Uruguay,0,4,Brazil,,1
13568,FIFA World Cup qualification,2009-06-06,United States,2,1,Honduras,,1
13569,FIFA World Cup qualification,2009-06-06,Uzbekistan,0,1,Japan,,1
13570,FIFA World Cup qualification,2009-07-06,Peru,1,2,Ecuador,,1
13571,Friendly,2009-09-06,Azerbaijan,0,6,Spain,,1
13572,Friendly,2009-09-06,Iraq,1,1,Poland,,0
13573,FIFA World Cup qualification,2009-10-06,Australia,2,0,Bahrain,,1
13574,FIFA World Cup qualification,2009-10-06,Brazil,2,1,Paraguay,,1
13575,FIFA World Cup qualification,2009-10-06,Ecuador,2,0,Argentina,,1
13576,FIFA World Cup qualification,2009-10-06,England,6,0,Andorra,,1
13577,Friendly,2009-10-06,Estonia,0,0,Portugal,,1
13578,FIFA World Cup qualification,2009-10-06,Faroe Islands,0,2,Serbia,,1
13579,FIFA World Cup qualification,2009-10-06,Iran,1,0,United Arab Emirates,,1
13580,FIFA World Cup qualification,2009-10-06,Japan,1,1,Qatar,,1
13581,FIFA World Cup qualification,2009-10-06,South Korea,0,0,Saudi Arabia,,1
13582,FIFA World Cup qualification,2009-10-06,Mexico,2,1,Trinidad and Tobago,,1
13583,FIFA World Cup qualification,2009-10-06,Netherlands,2,0,Norway,,1
13584,FIFA World Cup qualification,2009-10-06,Venezuela,2,2,Uruguay,,1
13585,Friendly,2009-06-13,Ivory Coast,2,1,Cameroon,,1
13586,Confederations Cup,2009-06-14,New Zealand,0,5,Spain,,0
13587,Confederations Cup,2009-06-15,Brazil,4,3,Egypt,,0
13588,Confederations Cup,2009-06-15,United States,1,3,Italy,,0
13589,FIFA World Cup qualification,2009-06-17,Australia,2,1,Japan,,1
13590,FIFA World Cup qualification,2009-06-17,South Korea,1,1,Iran,,1
13591,FIFA World Cup qualification,2009-06-17,Saudi Arabia,0,0,North Korea,,1
13592,Confederations Cup,2009-06-17,Spain,1,0,Iraq,,0
13593,Confederations Cup,2009-06-18,United States,0,3,Brazil,,0
13594,FIFA World Cup qualification,2009-06-20,Morocco,0,0,Togo,,1
13595,Confederations Cup,2009-06-20,South Africa,0,2,Spain,,1
13596,FIFA World Cup qualification,2009-06-20,Sudan,0,2,Ghana,,1
13597,FIFA World Cup qualification,2009-06-20,Tunisia,0,0,Nigeria,,1
13598,Confederations Cup,2009-06-21,Egypt,0,3,United States,,0
13599,Confederations Cup,2009-06-21,Italy,0,3,Brazil,,0
13600,Friendly,2009-06-24,Mexico,4,0,Venezuela,,0
13601,Confederations Cup,2009-06-24,Spain,0,2,United States,,0
13602,Confederations Cup,2009-06-25,South Africa,0,1,Brazil,,1
13603,Friendly,2009-06-27,Costa Rica,1,0,Venezuela,,1
13604,Friendly,2009-06-28,Mexico,0,0,Guatemala,,0
13605,Confederations Cup,2009-06-28,South Africa,2,3,Spain,,1
13606,Confederations Cup,2009-06-28,United States,2,3,Brazil,,0
13607,Friendly,2009-06-30,Guatemala,0,3,Canada,,0
13608,Gold Cup,2009-03-07,Canada,1,0,Jamaica,,0
13609,Gold Cup,2009-03-07,Costa Rica,1,2,El Salvador,,0
13610,Gold Cup,2009-04-07,United States,4,0,Grenada,,1
13611,Friendly,2009-05-07,Botswana,1,1,Iran,,1
13612,Gold Cup,2009-05-07,Nicaragua,0,2,Mexico,,0
13613,Gold Cup,2009-07-07,El Salvador,0,1,Canada,,0
13614,Gold Cup,2009-07-07,Jamaica,0,1,Costa Rica,,0
13615,Gold Cup,2009-08-07,United States,2,0,Honduras,,1
13616,Gold Cup,2009-09-07,Mexico,1,1,Panama,,0
13617,Gold Cup,2009-10-07,Costa Rica,2,2,Canada,,0
13618,Gold Cup,2009-11-07,United States,2,2,Haiti,,1
13619,Gold Cup,2009-12-07,Mexico,2,0,Guadeloupe,,0
13620,Gold Cup,2009-07-18,Canada,0,1,Honduras,,0
13621,Gold Cup,2009-07-18,United States,2,1,Panama,,1
13622,Gold Cup,2009-07-19,Guadeloupe,1,5,Costa Rica,,0
13623,Gold Cup,2009-07-19,Mexico,4,0,Haiti,,0
13624,Gold Cup,2009-07-23,Costa Rica,1,1,Mexico,Mexico win on penalties,0
13625,Gold Cup,2009-07-23,United States,2,0,Honduras,,1
13626,Gold Cup,2009-07-26,United States,0,5,Mexico,,1
13627,Friendly,2009-12-08,Algeria,1,0,Uruguay,,1
13628,Friendly,2009-12-08,Austria,0,2,Cameroon,,1
13629,FIFA World Cup qualification,2009-12-08,Azerbaijan,0,2,Germany,,1
13630,FIFA World Cup qualification,2009-12-08,Belarus,1,3,Croatia,,1
13631,Friendly,2009-12-08,Bosnia and Herzegovina,2,3,Iran,,1
13632,Friendly,2009-12-08,DR Congo,1,2,Senegal,,0
13633,Friendly,2009-12-08,Czech Republic,3,1,Belgium,,1
13634,Friendly,2009-12-08,Denmark,1,2,Chile,,1
13635,Friendly,2009-12-08,Ecuador,0,0,Jamaica,,0
13636,Friendly,2009-12-08,Estonia,0,1,Brazil,,1
13637,FIFA World Cup qualification,2009-12-08,Faroe Islands,0,1,France,,1
13638,Friendly,2009-12-08,Ghana,4,1,Zambia,,0
13639,FIFA World Cup qualification,2009-12-08,Honduras,4,0,Costa Rica,,1
13640,Friendly,2009-12-08,Republic of Ireland,0,3,Australia,,1
13641,Friendly,2009-12-08,South Korea,1,0,Paraguay,,1
13642,Friendly,2009-12-08,Liechtenstein,0,3,Portugal,,1
13643,Friendly,2009-12-08,North Macedonia,2,3,Spain,,1
13644,FIFA World Cup qualification,2009-12-08,Mexico,2,1,United States,,1
13645,Friendly,2009-12-08,Montenegro,2,1,Wales,,1
13646,Friendly,2009-12-08,Morocco,1,1,Congo,,1
13647,Friendly,2009-12-08,Netherlands,2,2,England,,1
13648,Friendly,2009-12-08,Oman,2,1,Saudi Arabia,,1
13649,Friendly,2009-12-08,Poland,2,0,Greece,,1
13650,Friendly,2009-12-08,Russia,2,3,Argentina,,1
13651,Friendly,2009-12-08,South Africa,1,3,Serbia,,1
13652,Friendly,2009-12-08,Switzerland,0,0,Italy,,1
13653,Friendly,2009-12-08,Tunisia,0,0,Ivory Coast,,1
13654,Friendly,2009-08-30,Saudi Arabia,2,1,Malaysia,,1
13655,Friendly,2009-08-31,Bahrain,4,2,Iran,,1
13656,Friendly,2009-05-09,Angola,1,1,Senegal,,0
13657,FIFA World Cup qualification,2009-05-09,Argentina,1,3,Brazil,,1
13658,FIFA World Cup qualification,2009-05-09,Bahrain,0,0,Saudi Arabia,,1
13659,FIFA World Cup qualification,2009-05-09,Colombia,2,0,Ecuador,,1
13660,FIFA World Cup qualification,2009-05-09,Costa Rica,0,3,Mexico,,1
13661,FIFA World Cup qualification,2009-05-09,Croatia,1,0,Belarus,,1
13662,FIFA World Cup qualification,2009-05-09,Denmark,1,1,Portugal,,1
13663,Friendly,2009-05-09,England,2,1,Slovenia,,1
13664,FIFA World Cup qualification,2009-05-09,France,1,1,Romania,,1
13665,FIFA World Cup qualification,2009-05-09,Gabon,0,2,Cameroon,,1
13666,Friendly,2009-05-09,Germany,2,0,South Africa,,1
13667,Friendly,2009-05-09,South Korea,3,1,Australia,,1
13668,Friendly,2009-05-09,Netherlands,3,0,Japan,,1
13669,FIFA World Cup qualification,2009-05-09,Peru,1,0,Uruguay,,1
13670,FIFA World Cup qualification,2009-05-09,Poland,1,1,Northern Ireland,,1
13671,FIFA World Cup qualification,2009-05-09,Spain,5,0,Belgium,,1
13672,FIFA World Cup qualification,2009-05-09,Switzerland,2,0,Greece,,1
13673,FIFA World Cup qualification,2009-05-09,United States,2,1,El Salvador,,1
13674,Friendly,2009-05-09,Uzbekistan,0,0,Iran,,1
13675,FIFA World Cup qualification,2009-06-09,Ghana,2,0,Sudan,,1
13676,FIFA World Cup qualification,2009-06-09,Nigeria,2,2,Tunisia,,1
13677,FIFA World Cup qualification,2009-06-09,Togo,1,1,Morocco,,1
13678,FIFA World Cup qualification,2009-09-09,Albania,1,1,Denmark,,1
13679,FIFA World Cup qualification,2009-09-09,Armenia,2,1,Belgium,,1
13680,FIFA World Cup qualification,2009-09-09,Bolivia,1,3,Ecuador,,1
13681,FIFA World Cup qualification,2009-09-09,Cameroon,2,1,Gabon,,1
13682,FIFA World Cup qualification,2009-09-09,El Salvador,1,0,Costa Rica,,1
13683,FIFA World Cup qualification,2009-09-09,England,5,1,Croatia,,1
13684,FIFA World Cup qualification,2009-09-09,Germany,4,0,Azerbaijan,,1
13685,FIFA World Cup qualification,2009-09-09,Hungary,0,1,Portugal,,1
13686,Friendly,2009-09-09,Japan,4,3,Ghana,,0
13687,FIFA World Cup qualification,2009-09-09,Latvia,2,2,Switzerland,,1
13688,FIFA World Cup qualification,2009-09-09,Mexico,1,0,Honduras,,1
13689,Friendly,2009-09-09,Qatar,1,1,Oman,,1
13690,FIFA World Cup qualification,2009-09-09,Saudi Arabia,2,2,Bahrain,,1
13691,FIFA World Cup qualification,2009-09-09,Scotland,0,1,Netherlands,,1
13692,FIFA World Cup qualification,2009-09-09,Serbia,1,1,France,,1
13693,FIFA World Cup qualification,2009-09-09,Slovenia,3,0,Poland,,1
13694,FIFA World Cup qualification,2009-09-09,Spain,3,0,Estonia,,1
13695,FIFA World Cup qualification,2009-09-09,Trinidad and Tobago,0,1,United States,,1
13696,FIFA World Cup qualification,2009-09-09,Wales,1,3,Russia,,1
13697,FIFA World Cup qualification,2009-09-09,Uruguay,3,1,Colombia,,1
13698,FIFA World Cup qualification,2009-09-09,Paraguay,1,0,Argentina,,1
13699,FIFA World Cup qualification,2009-09-09,Brazil,4,2,Chile,,1
13700,Friendly,2009-09-30,Argentina,2,0,Ghana,,1
13701,Friendly,2009-09-30,Mexico,1,2,Colombia,,0
13702,Friendly,2009-08-10,Croatia,3,2,Qatar,,1
13703,AFC Asian Cup qualification,2009-08-10,Japan,6,0,Hong Kong,,1
13704,FIFA World Cup qualification,2009-10-10,Argentina,2,1,Peru,,1
13705,FIFA World Cup qualification,2009-10-10,Armenia,1,2,Spain,,1
13706,Friendly,2009-10-10,Australia,0,0,Netherlands,,1
13707,FIFA World Cup qualification,2009-10-10,Belgium,2,0,Turkey,,1
13708,FIFA World Cup qualification,2009-10-10,Cameroon,3,0,Togo,,1
13709,FIFA World Cup qualification,2009-10-10,Costa Rica,4,0,Trinidad and Tobago,,1
13710,FIFA World Cup qualification,2009-10-10,Czech Republic,2,0,Poland,,1
13711,FIFA World Cup qualification,2009-10-10,Denmark,1,0,Sweden,,1
13712,FIFA World Cup qualification,2009-10-10,Ecuador,1,2,Uruguay,,1
13713,FIFA World Cup qualification,2009-10-10,Finland,2,1,Wales,,1
13714,FIFA World Cup qualification,2009-10-10,France,5,0,Faroe Islands,,1
13715,FIFA World Cup qualification,2009-10-10,Gabon,3,1,Morocco,,1
13716,FIFA World Cup qualification,2009-10-10,Honduras,2,3,United States,,1
13717,Friendly,2009-10-10,Japan,2,0,Scotland,,1
13718,FIFA World Cup qualification,2009-10-10,Luxembourg,0,3,Switzerland,,1
13719,FIFA World Cup qualification,2009-10-10,Mexico,4,1,El Salvador,,1
13720,FIFA World Cup qualification,2009-10-10,Portugal,3,0,Hungary,,1
13721,FIFA World Cup qualification,2009-10-10,Russia,0,1,Germany,,1
13722,FIFA World Cup qualification,2009-10-10,Serbia,5,0,Romania,,1
13723,FIFA World Cup qualification,2009-10-10,Ukraine,1,0,England,,1
13724,FIFA World Cup qualification,2009-11-10,Benin,1,0,Ghana,,1
13725,Friendly,2009-11-10,North Macedonia,2,1,Qatar,,1
13726,FIFA World Cup qualification,2009-11-10,Bolivia,2,1,Brazil,,1
13727,Friendly,2009-10-14,Angola,0,0,Cameroon,,0
13728,AFC Asian Cup qualification,2009-10-14,Australia,1,0,Oman,,1
13729,FIFA World Cup qualification,2009-10-14,Bosnia and Herzegovina,2,5,Spain,,1
